"Sample_ID",Type,"50","50.8032128514056","51.6064257028112","52.4096385542169","53.2128514056225","54.0160642570281","54.8192771084337","55.6224899598394","56.425702811245","57.2289156626506","58.0321285140562","58.8353413654618","59.6385542168675","60.4417670682731","61.2449799196787","62.0481927710843","62.85140562249","63.6546184738956","64.4578313253012","65.2610441767068","66.0642570281125","66.8674698795181","67.6706827309237","68.4738955823293","69.2771084337349","70.0803212851406","70.8835341365462","71.6867469879518","72.4899598393574","73.293172690763","74.0963855421687","74.8995983935743","75.7028112449799","76.5060240963855","77.3092369477912","78.1124497991968","78.9156626506024","79.718875502008","80.5220883534137","81.3253012048193","82.1285140562249","82.9317269076305","83.7349397590361","84.5381526104418","85.3413654618474","86.144578313253","86.9477911646586","87.7510040160643","88.5542168674699","89.3574297188755","90.1606425702811","90.9638554216867","91.7670682730924","92.570281124498","93.3734939759036","94.1767068273092","94.9799196787149","95.7831325301205","96.5863453815261","97.3895582329317","98.1927710843374","98.995983935743","99.7991967871486","100.602409638554","101.40562248996","102.208835341365","103.012048192771","103.815261044177","104.618473895582","105.421686746988","106.224899598394","107.028112449799","107.831325301205","108.63453815261","109.437751004016","110.240963855422","111.044176706827","111.847389558233","112.650602409639","113.453815261044","114.25702811245","115.060240963855","115.863453815261","116.666666666667","117.469879518072","118.273092369478","119.076305220884","119.879518072289","120.682730923695","121.4859437751","122.289156626506","123.092369477912","123.895582329317","124.698795180723","125.502008032129","126.305220883534","127.10843373494","127.911646586345","128.714859437751","129.518072289157","130.321285140562","131.124497991968","131.927710843373","132.730923694779","133.534136546185","134.33734939759","135.140562248996","135.943775100402","136.746987951807","137.550200803213","138.353413654618","139.156626506024","139.95983935743","140.763052208835","141.566265060241","142.369477911647","143.172690763052","143.975903614458","144.779116465863","145.582329317269","146.385542168675","147.18875502008","147.991967871486","148.795180722892","149.598393574297","150.401606425703","151.204819277108","152.008032128514","152.81124497992","153.614457831325","154.417670682731","155.220883534137","156.024096385542","156.827309236948","157.630522088353","158.433734939759","159.236947791165","160.04016064257","160.843373493976","161.646586345382","162.449799196787","163.253012048193","164.056224899598","164.859437751004","165.66265060241","166.465863453815","167.269076305221","168.072289156627","168.875502008032","169.678714859438","170.481927710843","171.285140562249","172.088353413655","172.89156626506","173.694779116466","174.497991967871","175.301204819277","176.104417670683","176.907630522088","177.710843373494","178.5140562249","179.317269076305","180.120481927711","180.923694779116","181.726907630522","182.530120481928","183.333333333333","184.136546184739","184.939759036145","185.74297188755","186.546184738956","187.349397590361","188.152610441767","188.955823293173","189.759036144578","190.562248995984","191.36546184739","192.168674698795","192.971887550201","193.775100401606","194.578313253012","195.381526104418","196.184738955823","196.987951807229","197.791164658635","198.59437751004","199.397590361446","200.200803212851","201.004016064257","201.807228915663","202.610441767068","203.413654618474","204.21686746988","205.020080321285","205.823293172691","206.626506024096","207.429718875502","208.232931726908","209.036144578313","209.839357429719","210.642570281125","211.44578313253","212.248995983936","213.052208835341","213.855421686747","214.658634538153","215.461847389558","216.265060240964","217.068273092369","217.871485943775","218.674698795181","219.477911646586","220.281124497992","221.084337349398","221.887550200803","222.690763052209","223.493975903614","224.29718875502","225.100401606426","225.903614457831","226.706827309237","227.510040160643","228.313253012048","229.116465863454","229.919678714859","230.722891566265","231.526104417671","232.329317269076","233.132530120482","233.935742971888","234.738955823293","235.542168674699","236.345381526104","237.14859437751","237.951807228916","238.755020080321","239.558232931727","240.361445783133","241.164658634538","241.967871485944","242.771084337349","243.574297188755","244.377510040161","245.180722891566","245.983935742972","246.787148594377","247.590361445783","248.393574297189","249.196787148594","250"
"S4_Lewis_apr",control_L,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000232745472604487","0.000494129599314112","0.000615182667181486","0.000538487276407881","0.000312098455603717","6.92573151121989e-05","0","0","0","0","0","0","0","0","0","0","0","0.000248768543459554","0.000637747750239498","0.000943702202887307","0.00101847708189695","0.000819505077091322","0.000427025894767312","4.6883226492417e-05","0","0","0","0","0","0","0","0","0","0.000583547570033254","0.00322370407923291","0.00734258947806315","0.0123284727032381","0.0176054463290144","0.0226860093473971","0.0271991786552334","0.0308946952618456","0.033629514419235","0.0353447244350235","0.0360403631309308","0.0357539993518377","0.0345472724929727","0.0325027379081024","0.0297309743238502","0.0263848585434019","0.022674657090056","0.0188752398808268","0.0153166849105577","0.0123526745918625","0.010307064660536","0.00940637729308296","0.00971267097705717","0.0110751879942471","0.0131187730277515","0.0152816747861664","0.0169056949534643","0.0173696626431141","0.0162455299724782","0.0134478091689439","0.00934410017350156","0.00479869026561541","0.00113260933694051","0","0","0","0","0","0","0","0","0","0","0.000191579843196093","0.00345388564384546","0.00872634050281318","0.0151485204612569","0.0220496528096843","0.028909942412895","0.0353124669430033","0.0409028278131718","0.0453681934943914","0.0484396406153892","0.0499139527369028","0.0496852351510104","0.0477741117449702","0.0443431973223854","0.0396913746473344","0.0342249009747769","0.0284090394544981","0.022708421164468","0.0175267882474659","0.0131568133403568","0.0097485693583937","0.00730161105126582","0.00568142752759138","0.00465712716883966","0.00395431224719493","0.00331556137639315","0.00256079957998123","0.00164086214580232","0.000679351140680184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"S4_Lewis_sep",control_L,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.14702429779542e-05","0.000113885070103388","0.000235641258054259","0.000370941590644119","0.000520787536928647","0.000693740984148696","0.000897642677591909","0.00113347108246715","0.00139229883894929","0.00165585086209206","0.00190056358199889","0.00210440200431926","0.00225510730198762","0.00235808611334176","0.00244192348676235","0.0025597035897583","0.00278511370165169","0.00320361126972709","0.00390036679572862","0.00494769960619609","0.00639485289844265","0.00826210891211295","0.0105397359958357","0.0131907090675536","0.0161552063257683","0.0193548852057657","0.0226957293681115","0.0260693680357991","0.0293537038896805","0.0324141502628406","0.0351067497000712","0.0372840756012026","0.0388042631681685","0.0395428555698414","0.0394064353288224","0.0383463327891512","0.0363702196584992","0.0335492783842736","0.030018999591006","0.025972494832081","0.021646387209578","0.0173006262569341","0.0131946917450641","0.00956335768961076","0.00659532656020573","0.00441757902833181","0.00308730451349869","0.00259197973906938","0.00285681666224125","0.00375768551095546","0.00513694794519636","0.00681951549542096","0.0086268672070075","0.010387603774495","0.011944196963764","0.0131566894395439","0.0139049887865526","0.0140918975268396","0.0136490184767306","0.0125471546392468","0.0108118610944451","0.00854355862886714","0.00594029540809396","0.00332007297055106","0.00113884414241661","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00278397147462231","0.00843225986338247","0.0156234671368582","0.0231363514329334","0.0299320977755149","0.03521573159162","0.0384716091607368","0.0394712164159206","0.0382547638353254","0.0350908228124558","0.0304201866845166","0.0247911075044198","0.018793073828563","0.012995503186527","0.00789635570439947","0.00388399396565353","0.00121386800176705","0","0","0","0.000848392447959994","0.00244407306121707","0.00444808284869225","0.0065193694770675","0.00834443225583805","0.00966310790515228","0.0102894765832405","0.0101273648875199","0.00918034699179529","0.00755648361535238","0.00546828958479117","0.00322859036686051","0.00124302612760518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"S2_Lewis_apr",burnt_L,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000535064418902439","0.00127779536817061","0.00192770158231649","0.00228302380755833","0.00224750917269273","0.00183537242520793","0.00116873957113945","0.000463180938169908","0","0","0","0","0","0","0.000129730001395493","0.00133188003724795","0.00341090354118052","0.00614453083543624","0.00930981442196912","0.0127023546128459","0.0161474780376824","0.0195036840490408","0.0226594496090345","0.0255251004923843","0.0280223486494298","0.0300749341368279","0.0316038017875348","0.0325289525487027","0.0327779271416336","0.0322987707122261","0.0310741942833908","0.0291337932278611","0.0265621705968183","0.0235018225051166","0.0201500693288732","0.0167491782358084","0.0135686679561567","0.0108792558145449","0.00891933239595805","0.00785709777177958","0.00775400285181896","0.00853708152283387","0.00998831152069468","0.0117577909145471","0.0134042444051942","0.0144616641244417","0.0145256123087408","0.0133479354635306","0.0109253979782053","0.00756681606223553","0.00392502113792725","0.000984276589339398","0","0","0","0","0","0","0","0","0","0","0.00313007688772639","0.0091800573937785","0.0166947141753873","0.0243974171841742","0.0312823957926349","0.0366632014445079","0.0401771925906452","0.0417523834810567","0.0415474636104668","0.0398777871923898","0.0371397644089293","0.033743862113859","0.0300630606491644","0.026399883374031","0.022971696005564","0.0199113586472528","0.0172787635909158","0.0150783284529117","0.0132779641634679","0.0118261060701884","0.0106647499145763","0.0097377705188254","0.00899489528127473","0.00839242784271592","0.00789213163353875","0.00745962640258864","0.00706331722638431","0.00667439191466312","0.00626792312286909","0.00582470987804913","0.00533326222269404","0.0047912934411809","0.00420621113283057","0.00359433410268889","0.00297883812292121","0.00238668746770426","0.00184499496960996","0.00137734643977736","0.00100062123259947","0.000722751898272505","0.000541716456512102","0.000445877187879026","0.000415600803320704","0.000425942719922881","0.000450071205677695","0.000463053930112366","0.000445629067043818","0.000387627058978453","0.000290784177630763","0.000170780032888832","5.84241135581642e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"S2_Lewis_sep",burnt_L,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.61809626476923e-05","0.000235612609973387","0.000234258178569447","9.22572939349978e-05","0","0","0","0","0","0","0.00141297443527246","0.0042189115722511","0.00811362736715229","0.0126816400568862","0.0174463990267572","0.0219266118466602","0.0256915149279585","0.0284088088883288","0.0298796960714659","0.030056390563281","0.0290392974524182","0.0270539559142954","0.0244112268357908","0.0214571288854354","0.0185204382231995","0.0158663793127619","0.0136635254315358","0.0119686721761804","0.0107313700266604","0.0098165707159039","0.00904105330749477","0.0082173753911841","0.00719818137749968","0.00591371268305719","0.00439617619465754","0.00278617465907003","0.00131864948186372","0.000288605632595569","0","0.000167762775303282","0.00146410361516864","0.0038554379867687","0.00710560893707978","0.0107736670033288","0.0142506431406427","0.0168393637655131","0.0178762754828675","0.0168885787374999","0.0137743675621417","0.0089886555200654","0.00371485121479297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00589573957394357","0.0212094287160288","0.0403181786608084","0.0586797572467741","0.0729959773075868","0.0812594422873476","0.082691647871061","0.0775903674786325","0.0671110397582118","0.0530101447296762","0.0373784152761409","0.0223887037341749","0.0100782067377243","0.00217846553140655","0","0","0","0","0","0","0","0","0.00166696819279459","0.00456184543372125","0.00779166033973389","0.0106457923543252","0.0126212714041484","0.0134306486946125","0.0129949699759535","0.0114250224689804","0.0089942800878002","0.00610689627501773","0.00326376553061114","0.00102917721527654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"S1_Lewis_sep",burnt_L,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000144396438920342","0.000263799323350566","0.000224142461233775","7.68086899469038e-05","0","0","0","0","0.000403879688249152","0.00122053353801437","0.00216559175771005","0.00292482527617019","0.00324787491364024","0.00302875752425541","0.00234603963534288","0.00144857216674681","0.000691497547681674","0.000444098322566046","0.000999062056848621","0.00250928293160516","0.00496611771648645","0.00821812160937293","0.0120176669970324","0.0160778274652902","0.0201235158838834","0.0239266419366117","0.027321817027732","0.0302046344117168","0.0325179679959021","0.0342331004923432","0.035332083490249","0.0357959345371433","0.0356007167847725","0.0347210635584771","0.0331390505401034","0.0308557898216454","0.0279034908800589","0.0243564409515072","0.0203398506464887","0.0160355110620378","0.0116827731773902","0.00757279130987911","0.00403369871021169","0.00140486633276757","0","0","0","0.000815992040898106","0.00296162407580333","0.00603254758083789","0.00947831490455535","0.012670563482477","0.0149964200488504","0.0159640427061926","0.015303437695809","0.0130447462116176","0.00955833982828374","0.00554613872357387","0.00198101930881678","0","0","0","0","0","0","0","0","0.00189368651467392","0.0059270914297808","0.0111759760777159","0.0168446495391747","0.0223209424021442","0.0271918932189759","0.0312257475608407","0.0343313052569399","0.0365078889049203","0.0377983539357831","0.0382543325219728","0.037918358394456","0.0368227942697739","0.0350015663779365","0.0325082753941399","0.0294335771759857","0.0259156974417807","0.0221401411062831","0.0183274791601247","0.0147109060857899","0.0115075107621911","0.00888852567119854","0.00695406752226269","0.00571712787984945","0.00510005477155273","0.00494482394438755","0.00503639298455992","0.00513668336271189","0.00502547931600117","0.00454389409282814","0.00363604770967562","0.00238514301053879","0.00104106596382136","3.7785225289047e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"S3_Lewis_sep",burnt_L,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.67907282064405e-05","0.000227504050916826","0.000311866541431057","0.000321491038115142","0.000269894159284182","0.000198344558508594","0.000159465240533965","0.000200982478922957","0.000352100052992767","0.000614808325108912","0.000961924340774515","0.00134259135213994","0.00169437313344046","0.00195934372915674","0.00210032672629586","0.00211334360928933","0.00203360531796912","0.00193438559765309","0.00191977482442868","0.00211308814622534","0.00264284130405177","0.00362807085407246","0.00516440560717616","0.00731177289285476","0.0100843035094217","0.0134431122848214","0.0172929395395258","0.0214837059260967","0.0258176441584637","0.0300619175772445","0.0339657848560405","0.0372807195423549","0.0397815973180635","0.0412870326552573","0.0416769765330365","0.0409057102561068","0.0390085248678944","0.0361008411032169","0.0323693451504862","0.0280557660808674","0.0234349827633111","0.0187899967019891","0.0143867784662959","0.0104520173131262","0.0071563851906073","0.00460512956406136","0.0028367403610821","0.00182924806977904","0.00151258879043598","0.00178460201354539","0.00252775673434833","0.00362372048652867","0.00496340596910183","0.00645108012891355","0.00800236072648464","0.00953726986838914","0.010970750368171","0.0122039570839009","0.0131200083275243","0.0135875818393991","0.0134747375630736","0.0126737601783598","0.0111358834623294","0.0089128043174204","0.00620023169690381","0.00337759757010263","0.00103764748254575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00193697281965597","0.00782867696121414","0.0159040832379286","0.024546310905975","0.0324029306543488","0.0384650344804607","0.0421081723991222","0.0430932191820771","0.0415301587384482","0.0378119319073973","0.0325283536595322","0.0263714015161757","0.0200429149432291","0.0141741618601519","0.00926421444884497","0.00564109236347084","0.00344662648212884","0.00264334574430414","0.00303965489883064","0.00432828498065515","0.00613247271508915","0.00805447451347518","0.00972169587758629","0.0108267383760972","0.0111588536396223","0.010625487787586","0.00926367589057433","0.00724192120455778","0.00485382614822595","0.0025051261296094","0.000695936612229914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"S1_FlowC_sep",burnt_FC,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00040281979356603","0.00155931563243316","0.00330344767515306","0.00548464305290442","0.00796550156095389","0.0106190128465127","0.0133260799763017","0.0159741374801786","0.0184574149122701","0.0206790041164718","0.0225544550202901","0.0240162670297289","0.0250184366096799","0.0255401848920445","0.0255880974841775","0.0251961219648671","0.024423150833521","0.0233482377565138","0.0220638168375886","0.0206675737512853","0.0192538099643254","0.0179052185679041","0.0166859484510622","0.0156366902796532","0.0147723015213166","0.0140822264631932","0.0135336822787147","0.0130772915674668","0.0126545671249014","0.0122064254590648","0.0116817544200222","0.0110450133795474","0.010281914379193","0.00940241881644534","0.00844057582884982","0.00745110540745632","0.00650305779985486","0.0056713096041792","0.00502701877622365","0.00462838284798453","0.00451306636011739","0.00469345552425416","0.00515547684146053","0.00586114732360941","0.00675441090821438","0.00776927753125313","0.00883892339873512","0.0099042996676824","0.0109209450049537","0.0118630643075409","0.0127244385755361","0.0135162666020476","0.0142625089535615","0.0149936346209005","0.015739823243697","0.0165246509856069","0.0173601158634887","0.0182435865776378","0.0191569418645316","0.0200678559559883","0.0209329206429305","0.021702102578144","0.0223239278967233","0.0227507639355925","0.0229436189244102","0.0228759880848267","0.0225364188561768","0.0219296286304316","0.0210761661877248","0.0200107464381545","0.0187794949899391","0.0174364082094517","0.01603936578215","0.0146460315068871","0.0133099522755129","0.0120771231787811","0.0109832346538023","0.0100517589552052","0.00929296954585769","0.00870391990278536","0.00826934109512023","0.00796335571795507","0.00775185554312693","0.00759535654989663","0.00745212997497191","0.00728141055222053","0.00704649958361672","0.00671760624664862","0.00627430133236656","0.0057074903518427","0.00502084587024573","0.00423167108288899","0.00337119732100721","0.00248434643271824","0.00162901357332305","0.000874945476185946","0.000302302597184112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"S2_FlowC_sep",burnt_FC,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.48912854863528e-05","5.33387030828511e-05","7.02702439765806e-05","7.15573280450679e-05","6.09683624739909e-05","4.5951250133074e-05","3.3939992553963e-05","3.02036704091832e-05","3.71778298691202e-05","5.46075523852379e-05","7.99207540808445e-05","0.000108667195687184","0.000135191755706299","0.000153754402277993","0.000160034990369168","0.000152557663831967","0.000133370892062565","0.000107534168199663","8.15019275332849e-05","6.10376757088234e-05","4.95076775952821e-05","4.71848674708451e-05","5.1716334056888e-05","5.94704493564419e-05","6.7247180795251e-05","7.37682739825063e-05","8.03979172093067e-05","9.07252969342485e-05","0.000109027518041374","0.000138133935896259","0.000177586622904258","0.000223001966307506","0.000267131070571394","0.000302446105917698","0.000324418147934978","0.000334286241805463","0.000340229022363736","0.000356389184321991","0.00039989519811716","0.000486560787641521","0.000626168540392857","0.000818241926599041","0.00104917612799886","0.00129161044935912","0.0015068444834202","0.0016507203313705","0.00168266225951092","0.00157665210246378","0.00133209734203438","0.000982056972086856","0.000596303734941291","0.000277370919999755","0.000149109870039571","0.000339121455356943","0.000958103914497296","0.00208000091351348","0.00372657435348745","0.00585898309445457","0.00837768434917914","0.011130829699028","0.0139302786127219","0.0165732573399298","0.0188666089337587","0.0206498402585054","0.0218131577226133","0.0223075512542976","0.0221455512586771","0.0213931198420971","0.0201547726481583","0.0185551088958377","0.0167203023379659","0.0147628071896223","0.0127717024925651","0.0108099139927576","0.00891819801980574","0.00712443958449196","0.00545571079585291","0.00394985144560768","0.00266322384361358","0.00167183354040081","0.00106416742593701","0.000925735035055288","0.00131715538756901","0.0022493943931042","0.00366111565054067","0.00540382128080438","0.00724039929646733","0.00886183777922295","0.00992527575448332","0.0101143593469573","0.00922023327175549","0.00723864247966636","0.0044758076411538","0.0016532613904864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00489147754182409","0.0155657278919377","0.0282407696183275","0.0399787440604585","0.0487735206141276","0.0535443359625563","0.0540453964419131","0.0507102677620276","0.0444553988314533","0.0364688610862074","0.0280085777308726","0.0202297364354311","0.0140547942774037","0.0100926299703223","0.00860697442290725","0.0095289867480226","0.0125051472068352","0.016969613046772","0.0222296877172526","0.0275537949061649","0.032252966914314","0.0357489967111359","0.037624755992138","0.0376545029550798","0.0358141116551543","0.0322729222537835","0.0273702561608324","0.0215805200545084","0.0154712341752769","0.00965829574305142","0.00476239292686842","0.0013698085530561","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.96607670511999e-05","0.000151089002122475","0.000193796167418991","0.000178890599564033","0.000115657153051291","3.78660792010377e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"S3_FlowC_sep",burnt_FC,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000501834688509869","0.00138623264240991","0.00186336388647489","0.00171175926586261","0.00109918758958517","0.000394387829697871","0","0","0","0.000222895607670207","0.000968738250545921","0.00192836892689148","0.00277359683262419","0.00324995092335238","0.003253263234204","0.00286545862629085","0.00233347120240985","0.00199294824284483","0.0021596554817379","0.00302681544182105","0.00460706799056153","0.00674060940809808","0.00916302753949819","0.0116009080700033","0.0138532322720411","0.0158265093803569","0.0175154729354683","0.0189463633095707","0.0201143750918577","0.0209456181779595","0.02130004605149","0.0210134102651583","0.0199615275867984","0.0181234975092963","0.015622263690158","0.012728629185505","0.00982523881302428","0.00733726188465478","0.00564451227385769","0.00499431950009455","0.00543509112909149","0.0067872288030964","0.00866142006056377","0.0105253592330733","0.0118101580247879","0.0120388808544677","0.0109535090761663","0.00861455922859566","0.00545038735790723","0.00224105447802648","3.36501323774845e-05","0","0","0","0","0","0","0.00316173635804384","0.00839843621258172","0.014246808028513","0.0192417844973295","0.0221283339472043","0.0220778150952925","0.0188900479907926","0.0131580959621603","0.00636939259705416","0.000916931813974444","0","0","0","0","0","0","0","0","0","0","0","0.0053762444369713","0.0152261318951516","0.0257356296164268","0.0340273752748063","0.0383642598484376","0.0381730745336855","0.0339003496978088","0.0267400906511741","0.0182913707610862","0.0102097798711472","0.0039103391809634","0.000363048711699166","0","0.00104407148357023","0.00466645056810277","0.0100787354896914","0.0163828921752095","0.0227174743382293","0.0283651276569104","0.0328128802835923","0.035767906603706","0.0371390903267077","0.0369979565210498","0.0355318577614052","0.0329990314039381","0.029690921330193","0.0259033679903076","0.0219157519831024","0.0179761438216811","0.0142906818470436","0.0110162172108291","0.00825614640190242","0.00605987327399828","0.00442633059511256","0.00331151916474431","0.00263932759168739","0.00231426292855402","0.00223437627599407","0.00230270810285246","0.00243597049427935","0.00256979380290675","0.00266052012243542","0.00268407166079471","0.00263276278890956","0.00251103450106774","0.0023310024604549","0.00210849232243022","0.00185996426557189","0.0016004672907194","0.00134255590002393","0.00109596805485257","0.000867805455998738","0.000662963381714718","0.00048460766640473","0.000334568304398688","0.000213591962522575","0.000121454520198758","5.69726776862486e-05","1.79706689428356e-05","1.25923834071173e-06","2.67546577465939e-06","1.72190173524557e-05","3.9305981815951e-05","6.31466705498518e-05","8.32389947701618e-05","9.49548557401096e-05","9.51845521831362e-05","8.29952507306331e-05","6.02554463312915e-05","3.21791166814877e-05","7.75026665385616e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"S4_FlowC_sep",control_FC,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00051516267512417","0.00101328831784506","0.00107800018455727","0.000893442968949422","0.000710155340484554","0.000604733489913928","0.000497183473765264","0.000317519301885759","0.000166401237971823","0.000335226488517749","0.00114564505222256","0.00268520891841221","0.00459492038904718","0.00607886754624693","0.00623650134147576","0.00464969704564476","0.00194988982181736","0","0","0","0","0.00188001460672308","0.0089143446176735","0.0180886989671035","0.0263482309439585","0.0314633779946496","0.032481611304081","0.0297052986378319","0.0243359107054469","0.0180028795072835","0.0123611274707249","0.0088450955568166","0.0085579180606371","0.012198236345574","0.019924124899701","0.0311311945559311","0.0442384152282373","0.0566612154987673","0.0651505059563993","0.0665726164641418","0.0590306847242035","0.0430526771849196","0.0224745372209021","0.00467849522851968","0","0","0","0","0","0","0","0","0.00728803017829005","0.0236360413100872","0.0382823070060453","0.0442507061568487","0.0392845526365617","0.0258034632790449","0.00995394841457404","0","0","0","0","0","0","0","0.00590723706681197","0.0110887407702664","0.0109747358845921","0.00545024741609101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0138387224969883","0.0298453513287091","0.0396666114121342","0.0399933788305042","0.0317472734605333","0.0187910897521046","0.00643393066765456","0","0","0","0","0","2.26725707706769e-05","0.00447378088414201","0.00987482660870143","0.013550444251582","0.014063299207772","0.0113661741924697","0.00666727323636618","0.00205871676237939","0","0","0","0","0","0","0.00335716278070988","0.00830913405629282","0.0129334253033626","0.0157980750034987","0.0161632926910317","0.0140383875833433","0.0101018150640728","0.00551631154891091","0.00168528633739524","0","0","0","0","0","0","0","0","7.86054905989779e-05","0.000712202539896012","0.00137560012926904","0.00176807291983511","0.00179652207180116","0.00152598827844752","0.00111123977819249","0.00072481369712694","0.000495874555676384","0.000471062602661831","0.000603939189857633","0.000774625144304528","0.000836637545513175","0.0006844103226884","0.000332891671771984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
